Herbivore/Omnivore,Piscivore,Zoobenthivore,Zoobenthivore/Piscivore,Zooplanktivore/Zoobenthivore,HOOV_pre,ZPZB_pre,ZB_pre,ZBPV_pre,PV_pre,Kingdom,Phylum,Class,Order,Family,Genus,Species
85d2fd65e9822765ae5c52cd4f90ef2b,0,0,5.539661e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
6633d37efbee2eec5aba2372a15cefc6,0,0.0001593372,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,
881a8339d588594f8474280dc313e388,0,0,0,0.0002424378,0,0,0,0,0.0212765957446809,0,Bacteria,Spirochaetes,Spirochaetes,[Borreliales],[Borreliaceae],Spironema,
72257c4a91fe3d6222a1528a5e246f0b,0,0,0,0.000116061,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,
3e5b5ffdef4a4f6cfbfbe9495b3b9ca1,0,0,7.200394e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,BPC015,,,
dbc6abed305c8e466fab0570e0fff8ea,0,0,4.649145e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,,
6c4da4610f43d8ead098129a7b38ef3b,0,0,0,0,5.402368e-05,0,0.125,0,0,0,Bacteria,Chloroflexi,Anaerolineae,OPB11,,,
b96364c7086eb32a668f375f0a81bd37,0,0,0,4.34364e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
44571d255618b2e0cfebf710a707e4f1,0,0,4.980104e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
dc44bf06ff768004d27a85081405d70c,0,0,2.876328e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],,
7fed9f09107965e8aec684d54212ec31,0,0,8.661489e-05,5.602536e-05,0,0,0,0.0540540540540541,0.0425531914893617,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes
24e2ac0de16aa8230c8b2abb5a347f55,0,0,0,2.838661e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
5924fe10a33aeea8e417642fde2cd821,0,0,0.0001517171,0,0,0,0,0.0540540540540541,0,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,
ce185646769403795cf86d850d10d243,0,0,0.0001934566,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
3abbaa074e8e37fe91809f58ca53836f,0,0,0.0003790582,0,0,0,0,0.0810810810810811,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
80366e7e60554f662fe5627e8a4f2b9a,0,0.0005729693,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
1aeaae55007ae9e9f0578718b8df9682,0,0,1.21328e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,
f76f7652d3f74f8c5934b2b938316428,0,0,0,5.691184e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
8b9eb57727dabf715d9fb91f68aa79b8,0,0,2.310441e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,,,
32141be6961324a682877b80403fadb6,0,0,0,0.000174436,0,0,0,0,0.0425531914893617,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pulmonis
d3ca14f0c73c782a090564f6e3487ddc,0,0,0,5.363667e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
95eb803ad450e373e0bf2dcb0468bd81,0,0.0001865605,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
fdd49e814470a7f2cb3d825e9ba45205,0,0,1.689189e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
e13b742e735906055d112e22e29811de,0.0002543806,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
b34b97619178711d6a46ee7cdb37058b,0,0,5.752657e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
393830f2ab14abc9ee2b889785cb9f40,0,0,0.0006102374,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,,
7594b068b3cc1bf828927f8ea1e1c419,0,0,4.067093e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,
84745dd0bb70553c9027908bab5fe8a1,0,0,0,0,0.0001023332,0,0.125,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
1918c4d61fec3dd621874e6a5f355394,0,0,0,4.776106e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Acidaminococcus,
fd33275f29a65ffcb94c354ba0870789,0,0,0,0,0.0003172329,0,0.125,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
12557a561c75091ea6b445fe48981f04,6.494983e-05,0.0004164464,5.907828e-05,8.494422e-05,0,0.0714285714285714,0,0.027027027027027,0.0212765957446809,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
dd70d6dc8fefe9a533362a1c1a05b67a,0,0,8.737774e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
4ac9d679c59fbf87e44dd5126041503e,0,0,0,3.310472e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
5c6cdb2c6c5619ce4283e743d9cbebe7,0,0.0003656622,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Acidobacteria,OS-K,,,,
e838ff6331111b991313b73893bc0b83,0,0,0,0,0.0002160947,0,0.125,0,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
acfa16f287c3535fc969793de18e19f1,8.25022e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
ced10f90e65d715cec909dc3b1e64082,0,0,0.0001045218,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
a51b3208a992a47bebcaea1286ce3635,0,0,6.905261e-05,0,0,0,0,0.0540540540540541,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,
031cd9120947b7bdc062e56a250dd569,0,0,0,2.664988e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
ce3de8145a932fe82660ab4112b675af,0,0,6.653122e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
25348ed279d9d775ff22b94b68e1827b,0,0,0,0,6.139992e-05,0,0.125,0,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
1fa5fcaf03786a634f80d51531c520cc,0,0,8.401563e-05,0,0.0004911993,0,0.125,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
3920bae989d3ed93038791f4bd9e85c3,6.878052e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,[Chromatiaceae],Rheinheimera,
c31239c71a42ac1a60beea1097c993cc,0,0,0,0,5.750526e-05,0,0.125,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
a82fb80a1dcc4346cfb66767467bd540,0,0,0,3.507428e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
e3abc421800d4e51921687c9f12df50f,0,0,0,0,0.0001656016,0,0.125,0,0,0,Bacteria,Planctomycetes,C6,d113,,,
7aa521576352a50ce7e07722c2b4f5f6,0.0004091052,0,0,0,0,0.142857142857143,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
967d1ec1b2c470c865adcf0fa5824782,0,0,5.336564e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,celer
b46a236df6f2d6fd1d44f783d0756da5,0,0,0,9.187919e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
d8627d3f06e21012d6effc1f113f5219,0,0,0.0001161018,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,,
8581de3b7d31ccafe71d3c82357278b5,0,0,1.778094e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
ebc093633b6f85900d4b4328f9541bf6,0,0.0004156836,0.0001377727,0.0004675022,0,0,0,0.0540540540540541,0.0851063829787234,0.111111111111111,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,vulcani
8a69e7d0b8fc1e3d0e3e2394c4a97746,0,0,0,0,0.0004429942,0,0.125,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
b6d0a16e350902be032d76bccb472401,0,0,0,0.0001085622,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Azospira,
239a68c59456a4ea21111ca308464c95,0,0,6.973717e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,,
439ba798f3d80412c293382bc19a55ca,0,0,0,4.272409e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
ec9ef5d532d494cac8275e547ef7f922,0,0,2.964302e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,
04afb31b33e710ac57f94aee0add217a,0,0,7.145738e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,SBR1031,,,
36f8447a84d43a67ce8b183c8c1ef21f,0,0,0,3.397121e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
2f33447841648319f9aa467b5514adbb,0,0,0,0,0.0001363778,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
9ad2193a0c6b8648e5fbb11f695b06a8,0,0,0,2.265396e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
e8eccf60cc8958ee7a6feea007365c9e,0,0,0,4.575273e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,
625593765283eaf3b087e98f8764c28c,0,0,0,2.918365e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,angustum
e23764c60b8671b59a3c850dd4eb8cc2,0,0,0,5.189786e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,,,,
ae4ddc40b2511d18b7eb3be1619f46e6,0,0,4.261716e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,
f2b358bd85f0308a0d7f1e1663b7601e,0,0,0.0005202174,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum,
e971c350ec08066de7ca6f40d3199350,0,0,0,2.984992e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,
abd8120230d931ac2e2e57a5dabf3927,0,0,2.518287e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,0319-6G20,,
c907113f491c0561fc18682fecb50b77,0,0,5.134314e-05,4.577581e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
cd4a7156458cdbb672dcc589a8372329,0,0,0.0001558053,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
4a38bba62d10f77e3b16629f5e3c3438,0,0,0,3.861841e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
c2bfc125f30b80d20c456c44d87f2195,0,0,0,3.397121e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
0ba56caf7306d64deaeb8f7a2946238c,0,0,0,6.343108e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,pulmonis
cde4121234c2567cc981bd7450797171,0,0,0.0001631033,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
b433c3e509abf6a08393a2532ce8a050,0,0,0,2.77551e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,
36819a038c475aa523a34964de797c9c,0,0,1.396114e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
93eaf2ea492bfe619b73cc54c1f4b615,0,0,0,0,0.0002655153,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
8f9a64265aac3668843f385bc02aa335,0,0,6.356722e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,
25f115ed98ce0082d55bf42fff89cb61,0,0,8.599509e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP9,OPB46,OPB72,TIBD11,,
994acb37bf0fb827f089b23a48d14981,0,0,6.951946e-05,5.13762e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,
cfa046883cd020c2722b998b61f1c6af,0,0.0001348163,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,
78050794cb626c23b6c23a8537f59b31,0,0,3.121304e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Acetobacterium,
142bf32d836e784520279c09dc946ce4,0,0,7.657781e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
e40f07dbeb68f3735eb87805bfa1ab34,0,0,8.288859e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,celer
10d4e35f44a66d3087de675c2a1a1b3d,0,0,0,6.436401e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,wb1_P06,,
c7d933b695d16c2877b8833ea32bc180,0,0,0,6.10563e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae
2a7d200c7c0c1b0ae3d5e4e75b9417e8,0.000290754,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
326665fff2e758d13a4b04ac8c675803,0,0,6.915231e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
4e87fa059b30558e182eafe8ef0bca40,0,0,0,3.967237e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,DA052,Ellin6513,,,
758df90032b40333761bf53f41ba6198,0,0,0,5.691184e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
cc4ae0e7228508aa9ce6f22819669963,0,0,0,0,0.0001432665,0,0.125,0,0,0,Bacteria,,,,,,
0acd6bd71eba70d73bf0acb7c978c2fc,0,0,2.876328e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Lentisphaerae,[Lentisphaeria],Victivallales,Victivallaceae,,
e04a50180e804737fe0d730c967ccfed,0,0,0,0,0.0002773404,0,0.125,0,0,0,Bacteria,Planctomycetes,C6,d113,,,
e587868ef1375f928f1720197dd08b00,0,0,5.060914e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,
21f5c4177b35b2336560db1a7b150e5f,0,0,2.859599e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
67a05f7ca0ced5779e60e1ce54384053,0,0,4.154808e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
1a6f856accdac3062d4ac3876dd49b15,0,0,4.502925e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
7475245360fe5f73f60fd7a67bfaecbf,0.0001791473,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
933338e7828adab3e33850e6bf49a74e,0.0002327369,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
800002a2e8ccf1ed535b5864886e41ef,0,0,0,0,6.459948e-05,0,0.125,0,0,0,Bacteria,OD1,,,,,
b75c331e41beab056ae909db93aaa99e,6.927607e-05,0,0.0001066856,0,0.0005402368,0.0714285714285714,0.125,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
48f7d9269089db659e2831583249eec4,0,0,0,4.047032e-05,0,0,0,0,0.0212765957446809,0,Bacteria,TM7,TM7-3,,,,
2fc1c19694b4ea3f77bc95da96b26806,0,0,0,1.557869e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
da273dbb80cb9755193d81a4370ebff3,0.0004329988,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
7cdc9a745aa0becabd793ffa400e18e6,0,0,2.774493e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,,
96da1b2f5e24bdf495bcb79d265a91f7,0,0,7.30987e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,
31268823520f965ba572827e47f90d52,0,0.0003382092,0.0002340344,0.0002201109,0.0001038973,0,0.125,0.162162162162162,0.191489361702128,0.333333333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,guillouiae
14d0c5fd91ca71357ebc0be9eb9d75b8,0,0,0,5.530944e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
c9e369e4da0d732b1ca40be946f8ebb8,0,0,0.0001173105,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
f10fe675eab13a39288a1add06c118dd,0,0,0,3.71892e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,Acidobacteria-6,BPC015,,,
314eeaae1d069b2d05e1c0daa01c2ace,0,0.0001148064,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
eaf811967e5d35302ee5e59902fdcc72,0,9.430848e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,
6f333b1cb56d44609595b51916c980fb,0,0,3.531587e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
48f63ab06e6a7a5bd40730ae525ad241,0,0.0001150695,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Sutterella,
26828cb2a70b4d0380cc77c7a8fe6e32,0,0,1.298024e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Aquabacterium,
3fe69b0fab643764207c7fcac5ee5c4d,3.787707e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,bryophila
5967df2bc5c68bd68df1a7b608b68642,0,0,0.0001838868,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
18b4e9baae9488ac5f042912b5310eaa,0,0,0,0,0.0004283061,0,0.25,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
8315d1790830f365cfda4f4e5b280f83,0,0.000223072,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,
ad2016116620d1f97beb08befd6b2a9c,0,0,0,9.24587e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
bd66645567d0d092a8d394fbe1745814,0,0.0002079255,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
01a4d6c17a4b9ae288c5a48544580a50,0,0,2.606956e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,
9105ae34e40877d3eadba561efdb388c,0,0,9.775872e-06,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
8e9c6614d122c9abfa67ad94e64c4436,0,0,0.0001253858,4.488428e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
031db4640df3194b3661b57656a301c1,0.0003073519,0,0,0.00017025,0,0.0714285714285714,0,0,0.0425531914893617,0,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
be33aeaf4ae305f65e70b374d0801d44,0,0,0,0.002018161,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
1da9b7153df36fdde77c91d7f5fa5ca5,0,0,0.0001375211,0,0,0,0,0.0540540540540541,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,zavarzinii
345a1d45e075ac57fc6027c2988cdb5f,0,0,8.191663e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Saprospiraceae,,
a4040ec355617fd489790c1aa68686a0,0,0,0,3.047911e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
dd3558b8a9eea91afea0129f280ed5ac,0,0,0.0002310441,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria,lacuscaerulensis
043f6e5bbbf976fa0f137a083afff996,0,0,6.7873e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,,
84f5309f38dfc336e8ec6a8a14896b87,0,0,0,7.583679e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
887595c8c6537fede8e4e395cec37569,0,0,0,0,0.00035,0,0.125,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
a7c7d0234114a5eb41101a84f836dd4d,0,0,0.0001341292,7.470959e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,
3b1b336cbc81cab353492b4a9955714a,0.006622362,0,0,0,0,0.285714285714286,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
6d0570b95bc2fe826a0397290a8516f7,0,0,0,1.592668e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Gemmatimonadetes,Gemm-1,,,,
cab0749362bb8543878e8de7511b7a2b,0.0001031708,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,,
96823ff47709b8796dd0b70695450428,0,0,4.227568e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
1e55409126aa7b814cb442667ca0c6e3,0,0,9.283885e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodovulum,
cb210d29e791f5d4ce6de330debc9cbb,0,0,0,0.0001867141,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,
7c9d50090ec87cdab4e7aedc1391f5f6,0,0,0.0001010173,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,
34759e9e5573ea211dd0b9b8b2f9efe8,0,0,0.0001340133,0,0.0001971609,0,0.125,0.0540540540540541,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
d9b555fa64b1364b2dfee0f6fc5afd55,0.001956177,0,0,0,0,0.142857142857143,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,[Acidaminobacteraceae],,
